time,open,high,low,close,Volume,%K,%D,Normalized Vol,Normalized Price,RROF Smooth,Signal Line,EoM +ve,EoM -ve,Compression +ve,Compression -ve
1736963100,425.88,425.93,425.8,425.86,996,69.02654867256926,71.68141592920571,25,-18.846153846147406,23.087207592329772,33.19663832940396,NaN,NaN,NaN,NaN
1736963160,425.83,425.9,425.83,425.85,1419,68.14159292035768,69.61651917404367,50,-7.509157509124023,14.051619582459331,24.27879770938694,NaN,NaN,NaN,0
1736963220,425.84,426.14,425.82,426.14,1506,93.80530973451386,76.99115044248028,50,97.39583333333269,19.566432899665628,20.992722621498267,0,NaN,NaN,NaN
1736963280,426.16,426.44,426.16,426.27,3541,87.40740740740644,83.11810335409267,90,37.33102918586116,30.426408798655643,23.114428076283556,NaN,NaN,0,NaN
1736963340,426.2,426.34,426.2,426.3,3293,88.33333333333437,89.84868349175156,90,36.66666666668021,44.28534752622153,30.2014745521317,NaN,NaN,0,NaN
1736963400,426.25,426.25,425.86,426,1944,63.33333333333317,79.69135802469134,60,-66.07905982906234,35.22041876573586,33.18047971408819,NaN,NaN,NaN,NaN
1736963460,426.03,426.03,425.76,425.76,1076,37.61467889908051,63.093781855249354,50,-91.49659863945594,13.974676955345892,28.268690194354296,NaN,0,NaN,NaN
1736963520,425.77,425.81,425.56,425.76,3254,22.727272727271554,41.225094986561764,90,5.184397163119743,1.986704627978187,19.366039407305383,NaN,NaN,0,NaN
1736963580,425.68,425.69,425.5,425.56,1906,6.382978723404513,22.24164344991887,60,-65.96774193548299,-14.84866653643268,6.023580116898684,NaN,NaN,NaN,NaN
1736963640,425.56,425.58,425.44,425.51,1445,6.999999999999318,12.036750483558478,50,-24.952380952384555,-27.91740402372734,-8.656786646933682,NaN,NaN,NaN,0
1736963700,425.46,425.46,425.21,425.23,295,1.6260162601657202,5.002998327856534,10,-90.14414414413157,-40.29668445789172,-22.650063452157585,NaN,0,NaN,NaN
1736963760,425.2,425.25,425.11,425.17,1808,4.511278195488947,4.379098151884661,60,-32.26190476189954,-52.75277854389716,-35.76089807114146,NaN,NaN,NaN,NaN
1736963820,425.12,425.34,425.12,425.18,1889,5.263157894736392,3.8001507834636867,60,1.172595520424137,-65.50652407802885,-48.6744841682197,NaN,NaN,0,NaN
1736963880,425.21,425.31,424.98,424.995,1442,1.0273972602730526,3.600611116832797,60,-81.51936026936308,-80.42219999377892,-62.06041365681415,NaN,0,NaN,NaN
1736963940,424.96,424.96,424.65,424.65,2396,0,2.0968517183364814,80,-92.0454545454549,-91.4692193697242,-74.75711404023396,NaN,NaN,NaN,NaN
1736964000,424.74,424.77,424.61,424.61,1619,0,0.34246575342435087,60,-64.61309523809591,-96.92744423387593,-85.0364350219712,NaN,NaN,NaN,NaN
1736964060,424.64,425.19,424.61,425.17,7228,30.601092896175253,10.200364298725084,100,95.6896551724176,-60.4051086449577,-79.3662601556701,NaN,NaN,NaN,NaN
1736964120,425.19,425.35,425.07,425.21,3138,34.6820809248543,21.761057940343182,90,18.285070785063496,-29.524430087080685,-62.892370430005954,NaN,NaN,0,NaN
1736964180,425.21,425.23,425.07,425.07,512,28.048780487803864,31.110651436277806,25,-79.58333333332794,-15.09528840092529,-44.007573075019884,NaN,0,NaN,NaN
1736964240,425.07,425.19,424.93,425.19,903,40.845070422535265,34.52531061173114,50,63.24786324786171,-4.678031626721169,-26.00548423482269,0,NaN,NaN,NaN
1736964300,425.19,425.66,425.19,425.59,1290,81.66666666666421,50.186839192334446,60,81.82259788204793,13.280093346905872,-7.803432919616683,0,NaN,NaN,NaN
1736964360,425.55,425.61,425.49,425.49,770,81.48148148148226,67.99773952356058,25,-36.43617021276497,24.673363440364216,6.849205921356653,NaN,0,NaN,NaN
1736964420,425.48,425.57,425.4,425.4,422,75.23809523809096,79.46208112874581,25,-64.98599439776366,25.831833236613917,16.216103222058432,NaN,0,NaN,NaN
1736964480,425.37,425.61,425.36,425.6,1191,94.28571428571414,83.66843033509578,60,87.66666666667334,37.483535355783445,25.776483674237074,0,NaN,NaN,NaN
1736964540,425.6,425.7,425.58,425.63,1574,93.57798165137663,87.7005970583939,70,15.99673202614141,50.901477579842926,36.30425661732163,NaN,NaN,0,NaN
1736964600,425.63,425.63,425.43,425.43,886,75.22935779816623,87.69768457841899,50,-92.3456790123458,38.30903061161805,38.929246623893626,NaN,0,NaN,NaN
1736964660,425.39,425.39,425.25,425.25,265,58.715596330275325,75.84097859327272,10,-82.89473684210566,19.5094567616877,33.61911619617469,NaN,0,NaN,NaN
1736964720,425.34,425.6,425.34,425.6,1778,90.82568807339742,74.92354740061297,80,100,25.894360004148812,30.781547294521218,0,NaN,NaN,NaN
1736964780,425.55,425.59,425.51,425.51,1337,82.56880733944935,77.3700305810407,70,-38.1410256410345,25.95949331400776,27.96152104498508,NaN,NaN,NaN,NaN
1736964840,425.51,425.52,425.44,425.52,606,83.48623853210908,85.62691131498529,25,24.3055555555524,25.63045130365153,25.800083594781903,NaN,NaN,NaN,NaN
1736964900,425.48,425.48,425.23,425.46,2270,68.83116883116692,78.29540490090845,90,13.155172413783681,24.82885752820722,25.056183304510053,NaN,NaN,0,NaN
1736964960,425.5,425.5,425.39,425.39,1317,59.740259740258495,70.68588903451149,70,-52.90123456790371,12.002026062380002,20.935350731189853,NaN,NaN,NaN,NaN
1736965020,425.49,425.5,425.1,425.44,2673,66.23376623376662,64.935064935064,100,23.333333333332387,9.95825263449674,16.633755728529078,NaN,NaN,0,NaN
